date,hour,forecast_need,real_need,someval,date,temp
20190717,16,21200,20920,325,2019-07-17T16:00:00.000Z,20.62
20190717,17,20900,20627,175,2019-07-17T17:00:00.000Z,20.34
20190717,18,20500,20353,688,2019-07-17T18:00:00.000Z,19.83
20190717,19,20500,20085,625,2019-07-17T19:00:00.000Z,18.95
20190717,20,20500,20299,225,2019-07-17T20:00:00.000Z,17.2
20190717,21,20500,20307,675,2019-07-17T21:00:00.000Z,14.49
20190717,22,20500,20232,13,2019-07-17T22:00:00.000Z,12.94
20190717,23,19300,19082,675,2019-07-17T23:00:00.000Z,11.91
20190717,24,17900,17639,788,2019-07-18T00:00:00.000Z,10.86
20190718,1,15900,16409,400,2019-07-18T01:00:00.000Z,9.61
20190718,2,15300,15762,525,2019-07-18T02:00:00.000Z,8.92
20190718,3,14800,15414,13,2019-07-18T03:00:00.000Z,8.45
20190718,4,14800,15381,225,2019-07-18T04:00:00.000Z,8.18
20190718,5,14500,15116,563,2019-07-18T05:00:00.000Z,10.2
20190718,6,15400,15297,288,2019-07-18T06:00:00.000Z,13.22
20190718,7,18800,17450,150,2019-07-18T07:00:00.000Z,15.47
20190718,8,20300,19427,50,2019-07-18T08:00:00.000Z,17.52
20190718,9,21100,20600,825,2019-07-18T09:00:00.000Z,19.16
20190718,10,21300,21123,975,2019-07-18T10:00:00.000Z,20.12
20190718,11,21600,21160,13,2019-07-18T11:00:00.000Z,21.59
20190718,12,21900,21315,950,2019-07-18T12:00:00.000Z,22.23
20190718,13,22100,21495,113,2019-07-18T13:00:00.000Z,22.99
20190718,14,22000,21571,550,2019-07-18T14:00:00.000Z,23.78
20190718,15,21600,21274,438,2019-07-18T15:00:00.000Z,23.93
20190718,16,21300,21105,25,2019-07-18T16:00:00.000Z,24.39
20190718,17,21000,20855,650,2019-07-18T17:00:00.000Z,24.43
20190718,18,20600,20535,325,2019-07-18T18:00:00.000Z,23.97
20190718,19,20500,20270,475,2019-07-18T19:00:00.000Z,22.49
20190718,20,20600,20552,663,2019-07-18T20:00:00.000Z,18.91
20190718,21,20600,20521,650,2019-07-18T21:00:00.000Z,16.86
20190718,22,20600,20515,700,2019-07-18T22:00:00.000Z,15.63
20190718,23,19400,19352,663,2019-07-18T23:00:00.000Z,15
20190718,24,18000,17699,425,2019-07-19T00:00:00.000Z,14.36
20190719,1,16000,16512,413,2019-07-19T01:00:00.000Z,13.48
20190719,2,15300,15814,338,2019-07-19T02:00:00.000Z,13.68
20190719,3,14900,15477,325,2019-07-19T03:00:00.000Z,13.45
20190719,4,14900,15482,125,2019-07-19T04:00:00.000Z,13.07
20190719,5,14500,15299,775,2019-07-19T05:00:00.000Z,13.53
20190719,6,15300,15499,225,2019-07-19T06:00:00.000Z,16.3
20190719,7,18800,17452,138,2019-07-19T07:00:00.000Z,19.62
20190719,8,20300,19503,263,2019-07-19T08:00:00.000Z,23.01
20190719,9,21200,20728,450,2019-07-19T09:00:00.000Z,25.2
20190719,10,21500,21290,200,2019-07-19T10:00:00.000Z,26.22
20190719,11,21900,21409,300,2019-07-19T11:00:00.000Z,27.4
20190719,12,22100,21763,725,2019-07-19T12:00:00.000Z,27.53
20190719,13,22300,21947,713,2019-07-19T13:00:00.000Z,27.51
20190719,14,22300,21804,475,2019-07-19T14:00:00.000Z,27.39
20190719,15,21900,21360,213,2019-07-19T15:00:00.000Z,27.83
20190719,16,21700,21239,288,2019-07-19T16:00:00.000Z,27.46
20190719,17,21500,20968,638,2019-07-19T17:00:00.000Z,25.48
20190719,18,21100,20693,600,2019-07-19T18:00:00.000Z,23.6
20190719,19,20800,20480,163,2019-07-19T19:00:00.000Z,22.82
20190719,20,20800,20460,813,2019-07-19T20:00:00.000Z,21.88
20190719,21,20600,20379,525,2019-07-19T21:00:00.000Z,21.05
20190719,22,20700,20206,863,2019-07-19T22:00:00.000Z,20.24
20190719,23,19700,19073,488,2019-07-19T23:00:00.000Z,20.25
20190719,24,18100,17564,400,2019-07-20T00:00:00.000Z,19.66
20190720,1,15900,16449,150,2019-07-20T01:00:00.000Z,19.01
20190720,2,15200,15853,175,2019-07-20T02:00:00.000Z,18.1
20190720,3,14800,15464,813,2019-07-20T03:00:00.000Z,17.42
20190720,4,14800,15168,713,2019-07-20T04:00:00.000Z,16.86
20190720,5,14300,14692,888,2019-07-20T05:00:00.000Z,17.11
20190720,6,14100,14456,375,2019-07-20T06:00:00.000Z,18.39
20190720,7,16400,15350,63,2019-07-20T07:00:00.000Z,20.24
20190720,8,17800,16911,263,2019-07-20T08:00:00.000Z,22.19
20190720,9,18900,18126,750,2019-07-20T09:00:00.000Z,24.05
20190720,10,19500,18958,988,2019-07-20T10:00:00.000Z,25.46
20190720,11,19900,19376,788,2019-07-20T11:00:00.000Z,26.67
20190720,12,20000,19589,75,2019-07-20T12:00:00.000Z,27.54
20190720,13,19900,19435,850,2019-07-20T13:00:00.000Z,28.07
20190720,14,19500,18986,313,2019-07-20T14:00:00.000Z,28.28
20190720,15,18800,18340,500,2019-07-20T15:00:00.000Z,28.05
20190720,16,18500,18168,950,2019-07-20T16:00:00.000Z,28.07
20190720,17,18200,17967,550,2019-07-20T17:00:00.000Z,28.11
20190720,18,18000,17812,288,2019-07-20T18:00:00.000Z,27.96
20190720,19,17900,17736,663,2019-07-20T19:00:00.000Z,26.21
20190720,20,17900,17788,338,2019-07-20T20:00:00.000Z,23.56
20190720,21,18100,17629,488,2019-07-20T21:00:00.000Z,21.82
20190720,22,18100,17913,163,2019-07-20T22:00:00.000Z,20.94
20190720,23,17400,17087,0,2019-07-20T23:00:00.000Z,19.09
20190720,24,16200,15912,563,2019-07-21T00:00:00.000Z,18.32
20190721,1,14400,14747,288,2019-07-21T01:00:00.000Z,18
20190721,2,13800,13958,963,2019-07-21T02:00:00.000Z,18.06
20190721,3,13500,13640,363,2019-07-21T03:00:00.000Z,17.62
20190721,4,13200,13528,288,2019-07-21T04:00:00.000Z,17.51
20190721,5,12600,13118,0,2019-07-21T05:00:00.000Z,18.19
20190721,6,12300,12754,150,2019-07-21T06:00:00.000Z,19.3
20190721,7,13600,13152,850,2019-07-21T07:00:00.000Z,20.7
20190721,8,14500,13821,763,2019-07-21T08:00:00.000Z,20.7
20190721,9,15500,14706,525,2019-07-21T09:00:00.000Z,20.92
20190721,10,16400,15600,963,2019-07-21T10:00:00.000Z,23.21
20190721,11,16700,16162,613,2019-07-21T11:00:00.000Z,26.08
20190721,12,16700,16361,100,2019-07-21T12:00:00.000Z,27.98
20190721,13,16700,16394,25,2019-07-21T13:00:00.000Z,28.92
20190721,14,16800,16415,150,2019-07-21T14:00:00.000Z,27.29
20190721,15,16400,16156,213,2019-07-21T15:00:00.000Z,23.94
20190721,16,16000,15879,63,2019-07-21T16:00:00.000Z,23.88
20190721,17,16000,15671,875,2019-07-21T17:00:00.000Z,24.65
20190721,18,16100,15722,425,2019-07-21T18:00:00.000Z,24.37
20190721,19,16300,15915,388,2019-07-21T19:00:00.000Z,23.3
20190721,20,16500,16041,813,2019-07-21T20:00:00.000Z,21.55
20190721,21,16800,16397,163,2019-07-21T21:00:00.000Z,20.36
20190721,22,17300,16832,125,2019-07-21T22:00:00.000Z,19.24
20190721,23,16900,16415,500,2019-07-21T23:00:00.000Z,18.05
20190721,24,15700,15369,713,2019-07-22T00:00:00.000Z,17.14
20190722,1,14100,14504,338,2019-07-22T01:00:00.000Z,16.29
20190722,2,13600,13967,913,2019-07-22T02:00:00.000Z,15.74
20190722,3,13400,13797,938,2019-07-22T03:00:00.000Z,15.3
20190722,4,13400,13795,100,2019-07-22T04:00:00.000Z,14.63
20190722,5,13200,13773,838,2019-07-22T05:00:00.000Z,15.25
20190722,6,14500,14210,900,2019-07-22T06:00:00.000Z,17.35
20190722,7,17800,16752,750,2019-07-22T07:00:00.000Z,19.62
20190722,8,19700,18947,250,2019-07-22T08:00:00.000Z,21.28
20190722,9,20700,20464,900,2019-07-22T09:00:00.000Z,22.71
20190722,10,21100,20957,113,2019-07-22T10:00:00.000Z,23.62
20190722,11,21500,21014,775,2019-07-22T11:00:00.000Z,24.05
20190722,12,21700,21388,475,2019-07-22T12:00:00.000Z,24.49
20190722,13,21800,21479,338,2019-07-22T13:00:00.000Z,25.25
20190722,14,21800,21396,63,2019-07-22T14:00:00.000Z,25.48
20190722,15,21400,21085,413,2019-07-22T15:00:00.000Z,25.74
20190722,16,21200,20936,475,2019-07-22T16:00:00.000Z,25.84
20190722,17,20800,20673,638,2019-07-22T17:00:00.000Z,25.16
20190722,18,20500,20360,150,2019-07-22T18:00:00.000Z,24.49
20190722,19,20300,20007,13,2019-07-22T19:00:00.000Z,23.37
20190722,20,20400,20136,950,2019-07-22T20:00:00.000Z,21.94
20190722,21,20700,20360,200,2019-07-22T21:00:00.000Z,20.83
20190722,22,20600,20254,413,2019-07-22T22:00:00.000Z,20.28
20190722,23,19200,18826,638,2019-07-22T23:00:00.000Z,19.43
20190722,24,17600,17373,25,2019-07-23T00:00:00.000Z,18.94
20190723,1,16600,16291,150,2019-07-23T01:00:00.000Z,18.66
20190723,2,15900,15672,925,2019-07-23T02:00:00.000Z,18.13
20190723,3,15600,15353,288,2019-07-23T03:00:00.000Z,17.78
20190723,4,15500,15277,125,2019-07-23T04:00:00.000Z,17.56
20190723,5,15300,15287,563,2019-07-23T05:00:00.000Z,17.04
20190723,6,15800,15431,188,2019-07-23T06:00:00.000Z,16.9
20190723,7,18600,17569,488,2019-07-23T07:00:00.000Z,16.89
20190723,8,20200,19509,638,2019-07-23T08:00:00.000Z,16.97
20190723,9,21200,20741,275,2019-07-23T09:00:00.000Z,17.44
20190723,10,21500,21227,525,2019-07-23T10:00:00.000Z,17.79
20190723,11,21900,21241,513,2019-07-23T11:00:00.000Z,19.77
20190723,12,22000,21563,0,2019-07-23T12:00:00.000Z,20.08
20190723,13,22200,21763,650,2019-07-23T13:00:00.000Z,20.46
20190723,14,22200,21728,763,2019-07-23T14:00:00.000Z,20.76
20190723,15,21900,21379,925,2019-07-23T15:00:00.000Z,20.82
20190723,16,21500,21101,513,2019-07-23T16:00:00.000Z,20.83
20190723,17,21200,20778,975,2019-07-23T17:00:00.000Z,20.63
20190723,18,20700,20492,625,2019-07-23T18:00:00.000Z,20.21
20190723,19,20600,20325,100,2019-07-23T19:00:00.000Z,19.92
20190723,20,20700,20433,338,2019-07-23T20:00:00.000Z,19.75
20190723,21,20600,20441,925,2019-07-23T21:00:00.000Z,19.21
20190723,22,20800,20264,763,2019-07-23T22:00:00.000Z,18.21
20190723,23,19500,18977,713,2019-07-23T23:00:00.000Z,18.96
20190723,24,18000,17430,63,2019-07-24T00:00:00.000Z,18.74
20190724,1,16800,16313,488,2019-07-24T01:00:00.000Z,18.44
20190724,2,16100,15696,25,2019-07-24T02:00:00.000Z,18.22
20190724,3,15800,15316,413,2019-07-24T03:00:00.000Z,18.07
20190724,4,15700,15272,413,2019-07-24T04:00:00.000Z,17.94
20190724,5,15300,15185,713,2019-07-24T05:00:00.000Z,17.78
20190724,6,16100,15290,563,2019-07-24T06:00:00.000Z,18.39
20190724,7,18900,17642,788,2019-07-24T07:00:00.000Z,19.39
20190724,8,20500,19783,50,2019-07-24T08:00:00.000Z,20.07
20190724,9,21500,20943,413,2019-07-24T09:00:00.000Z,21.15
20190724,10,21700,21507,438,2019-07-24T10:00:00.000Z,21.73
20190724,11,22100,21616,450,2019-07-24T11:00:00.000Z,22.34
20190724,12,22400,21914,713,2019-07-24T12:00:00.000Z,23.11
20190724,13,22600,22116,350,2019-07-24T13:00:00.000Z,23.87
20190724,14,22600,22114,313,2019-07-24T14:00:00.000Z,24.63
20190724,15,22250,21845,588,2019-07-24T15:00:00.000Z,25.03
20190724,16,21950,21589,438,2019-07-24T16:00:00.000Z,25.09
20190724,17,21550,21281,450,2019-07-24T17:00:00.000Z,25.14
20190724,18,21050,20873,225,2019-07-24T18:00:00.000Z,24.86
20190724,19,20900,20683,225,2019-07-24T19:00:00.000Z,24.16
20190724,20,20900,20873,175,2019-07-24T20:00:00.000Z,22.04
20190724,21,21100,20838,938,2019-07-24T21:00:00.000Z,20.59
20190724,22,21200,20660,938,2019-07-24T22:00:00.000Z,19.21
20190724,23,19700,19315,213,2019-07-24T23:00:00.000Z,19.08
20190724,24,18100,17756,413,2019-07-25T00:00:00.000Z,18.85
20190725,1,16200,16580,738,2019-07-25T01:00:00.000Z,18.22
20190725,2,15400,15887,663,2019-07-25T02:00:00.000Z,17.67
20190725,3,15100,15511,638,2019-07-25T03:00:00.000Z,17.06
20190725,4,15200,15537,463,2019-07-25T04:00:00.000Z,16.24
20190725,5,15000,15359,363,2019-07-25T05:00:00.000Z,16.82
20190725,6,15700,15520,425,2019-07-25T06:00:00.000Z,19.14
20190725,7,19050,17741,925,2019-07-25T07:00:00.000Z,21.8
20190725,8,20800,19923,900,2019-07-25T08:00:00.000Z,23.76
20190725,9,21750,21258,25,2019-07-25T09:00:00.000Z,25.46
20190725,10,22000,21865,638,2019-07-25T10:00:00.000Z,26.41
20190725,11,22400,21896,488,2019-07-25T11:00:00.000Z,26.92
20190725,12,22600,22290,663,2019-07-25T12:00:00.000Z,27.66
20190725,13,22800,22309,413,2019-07-25T13:00:00.000Z,28.51
20190725,14,22850,22221,225,2019-07-25T14:00:00.000Z,29.13
20190725,15,22450,21861,138,2019-07-25T15:00:00.000Z,29.56
20190725,16,22100,21716,650,2019-07-25T16:00:00.000Z,29.7
20190725,17,21750,21437,88,2019-07-25T17:00:00.000Z,29.29
20190725,18,21300,21090,213,2019-07-25T18:00:00.000Z,28.33
20190725,19,21000,20890,700,2019-07-25T19:00:00.000Z,26.83
20190725,20,21000,21040,988,2019-07-25T20:00:00.000Z,24.06
20190725,21,21150,21044,313,2019-07-25T21:00:00.000Z,22.17
20190725,22,21150,20995,175,2019-07-25T22:00:00.000Z,20.7
20190725,23,19650,19637,525,2019-07-25T23:00:00.000Z,19.47
20190725,24,18100,18050,950,2019-07-26T00:00:00.000Z,18.4
20190726,1,16150,16798,963,2019-07-26T01:00:00.000Z,17.72
20190726,2,15400,16142,125,2019-07-26T02:00:00.000Z,16.87
20190726,3,15000,15648,200,2019-07-26T03:00:00.000Z,16.15
20190726,4,15050,15604,413,2019-07-26T04:00:00.000Z,15.62
20190726,5,14950,15470,225,2019-07-26T05:00:00.000Z,15.62
20190726,6,15700,15636,800,2019-07-26T06:00:00.000Z,17.08
20190726,7,19200,17825,350,2019-07-26T07:00:00.000Z,18.86
20190726,8,21000,19873,663,2019-07-26T08:00:00.000Z,20.74
20190726,9,22050,21007,913,2019-07-26T09:00:00.000Z,22.74
20190726,10,22350,21484,263,2019-07-26T10:00:00.000Z,24.08
20190726,11,22600,21534,963,2019-07-26T11:00:00.000Z,24.94
20190726,12,22750,21883,50,2019-07-26T12:00:00.000Z,25.62
20190726,13,22850,22045,175,2019-07-26T13:00:00.000Z,26.2
20190726,14,22900,21975,513,2019-07-26T14:00:00.000Z,26.79
20190726,15,22450,21538,13,2019-07-26T15:00:00.000Z,26.99
20190726,16,22100,21369,213,2019-07-26T16:00:00.000Z,26.84
20190726,17,21700,20957,313,2019-07-26T17:00:00.000Z,25.82
20190726,18,21250,20556,250,2019-07-26T18:00:00.000Z,25.37
20190726,19,20950,20516,775,2019-07-26T19:00:00.000Z,23.94
20190726,20,20950,20379,363,2019-07-26T20:00:00.000Z,21.8
20190726,21,21050,20179,400,2019-07-26T21:00:00.000Z,20
20190726,22,20900,20123,738,2019-07-26T22:00:00.000Z,18.56
20190726,23,19600,18925,900,2019-07-26T23:00:00.000Z,17.54
20190726,24,18050,17548,400,2019-07-27T00:00:00.000Z,16.91
20190727,1,16250,16288,275,2019-07-27T01:00:00.000Z,16.34
20190727,2,15500,15485,163,2019-07-27T02:00:00.000Z,15.74
20190727,3,15050,15136,50,2019-07-27T03:00:00.000Z,15.38
20190727,4,14900,14967,613,2019-07-27T04:00:00.000Z,14.95
20190727,5,14500,14634,563,2019-07-27T05:00:00.000Z,15.37
20190727,6,14300,14239,13,2019-07-27T06:00:00.000Z,16.9
20190727,7,16500,15226,800,2019-07-27T07:00:00.000Z,18.65
20190727,8,18000,16687,538,2019-07-27T08:00:00.000Z,20.57
20190727,9,19200,17647,700,2019-07-27T09:00:00.000Z,22.6
20190727,10,19550,18631,500,2019-07-27T10:00:00.000Z,24.45
20190727,11,20100,18845,763,2019-07-27T11:00:00.000Z,24.12
20190727,12,20100,19138,650,2019-07-27T12:00:00.000Z,25.49
20190727,13,19900,19194,150,2019-07-27T13:00:00.000Z,26.04
20190727,14,19450,18751,13,2019-07-27T14:00:00.000Z,26.47
20190727,15,18850,18215,575,2019-07-27T15:00:00.000Z,26.19
20190727,16,18550,18098,463,2019-07-27T16:00:00.000Z,24.17
20190727,17,18250,17708,125,2019-07-27T17:00:00.000Z,23.77
20190727,18,18050,17505,713,2019-07-27T18:00:00.000Z,23.23
20190727,19,18100,17439,963,2019-07-27T19:00:00.000Z,21.97
20190727,20,18050,17473,275,2019-07-27T20:00:00.000Z,21.08
20190727,21,18300,17633,113,2019-07-27T21:00:00.000Z,20.48
20190727,22,18400,17739,738,2019-07-27T22:00:00.000Z,20.08
20190727,23,17300,16862,600,2019-07-27T23:00:00.000Z,18.55
20190727,24,16100,15753,788,2019-07-28T00:00:00.000Z,18.59
20190728,1,15000,14659,413,2019-07-28T01:00:00.000Z,18.32
20190728,2,14300,13879,875,2019-07-28T02:00:00.000Z,18.01
20190728,3,13950,13565,475,2019-07-28T03:00:00.000Z,17.73
20190728,4,13850,13439,425,2019-07-28T04:00:00.000Z,17.7
20190728,5,13550,13243,913,2019-07-28T05:00:00.000Z,17.84
20190728,6,13100,12822,413,2019-07-28T06:00:00.000Z,19.09
20190728,7,13950,13256,575,2019-07-28T07:00:00.000Z,21.12
20190728,8,14900,14075,938,2019-07-28T08:00:00.000Z,23.22
20190728,9,15950,15080,988,2019-07-28T09:00:00.000Z,25.38
20190728,10,16900,16184,938,2019-07-28T10:00:00.000Z,27.12
20190728,11,17250,16803,350,2019-07-28T11:00:00.000Z,28.39
20190728,12,17300,17025,800,2019-07-28T12:00:00.000Z,29.17
20190728,13,17400,17081,250,2019-07-28T13:00:00.000Z,30.26
20190728,14,17300,17205,63,2019-07-28T14:00:00.000Z,30.46
20190728,15,16850,17042,50,2019-07-28T15:00:00.000Z,30.45
20190728,16,16550,16880,63,2019-07-28T16:00:00.000Z,30.74
20190728,17,16350,16795,213,2019-07-28T17:00:00.000Z,30.85
20190728,18,16500,16831,138,2019-07-28T18:00:00.000Z,30.29
20190728,19,16800,16939,150,2019-07-28T19:00:00.000Z,28.44
20190728,20,16800,17207,300,2019-07-28T20:00:00.000Z,26.21
20190728,21,17250,17359,875,2019-07-28T21:00:00.000Z,24.79
20190728,22,17550,17736,938,2019-07-28T22:00:00.000Z,23.97
20190728,23,16900,16974,300,2019-07-28T23:00:00.000Z,22.61
20190728,24,15700,15683,813,2019-07-29T00:00:00.000Z,22.22
20190729,1,14700,14710,963,2019-07-29T01:00:00.000Z,21.54
20190729,2,14150,14287,0,2019-07-29T02:00:00.000Z,20.75
20190729,3,13950,14058,688,2019-07-29T03:00:00.000Z,20.06
20190729,4,13900,14020,475,2019-07-29T04:00:00.000Z,19.56
20190729,5,13900,14199,438,2019-07-29T05:00:00.000Z,19.77
20190729,6,14800,14512,788,2019-07-29T06:00:00.000Z,21.62
20190729,7,18700,17043,375,2019-07-29T07:00:00.000Z,23.55
20190729,8,20600,19437,725,2019-07-29T08:00:00.000Z,25.74
20190729,9,21700,21054,775,2019-07-29T09:00:00.000Z,27.9
20190729,10,22000,21898,238,2019-07-29T10:00:00.000Z,29.72
20190729,11,22500,22092,275,2019-07-29T11:00:00.000Z,31.03
20190729,12,22700,22583,413,2019-07-29T12:00:00.000Z,31.68
20190729,13,22900,22828,313,2019-07-29T13:00:00.000Z,32.09
20190729,14,22900,22857,538,2019-07-29T14:00:00.000Z,31.73
20190729,15,22450,22458,175,2019-07-29T15:00:00.000Z,32.07
20190729,16,22250,22179,463,2019-07-29T16:00:00.000Z,28.58
20190729,17,21950,21758,925,2019-07-29T17:00:00.000Z,26.96
20190729,18,21400,21288,313,2019-07-29T18:00:00.000Z,25.46
20190729,19,21300,20934,688,2019-07-29T19:00:00.000Z,24.1
20190729,20,21400,20886,25,2019-07-29T20:00:00.000Z,22.85
20190729,21,21700,21048,850,2019-07-29T21:00:00.000Z,21.8
20190729,22,21700,20751,563,2019-07-29T22:00:00.000Z,21.17
20190729,23,20000,19311,588,2019-07-29T23:00:00.000Z,20.81
20190729,24,18400,17923,963,2019-07-30T00:00:00.000Z,20.19
20190730,1,16450,16626,500,2019-07-30T01:00:00.000Z,19.78
20190730,2,15700,16043,825,2019-07-30T02:00:00.000Z,19.57
20190730,3,15350,15724,113,2019-07-30T03:00:00.000Z,19.23
20190730,4,15250,15638,450,2019-07-30T04:00:00.000Z,18.96
20190730,5,15250,15690,663,2019-07-30T05:00:00.000Z,19.09
20190730,6,15950,15833,325,2019-07-30T06:00:00.000Z,20.12
20190730,7,19500,18038,763,2019-07-30T07:00:00.000Z,21.79
20190730,8,21200,20027,50,2019-07-30T08:00:00.000Z,23.76
20190730,9,22250,21358,175,2019-07-30T09:00:00.000Z,25.75
20190730,10,22550,21933,525,2019-07-30T10:00:00.000Z,27.5
20190730,11,22750,21885,675,2019-07-30T11:00:00.000Z,29.09
20190730,12,22850,22305,63,2019-07-30T12:00:00.000Z,29.86
20190730,13,23000,22465,463,2019-07-30T13:00:00.000Z,30.51
20190730,14,23000,22438,200,2019-07-30T14:00:00.000Z,30.15
20190730,15,22700,21892,763,2019-07-30T15:00:00.000Z,27.3
20190730,16,22300,21614,513,2019-07-30T16:00:00.000Z,26.19
20190730,17,21950,21148,638,2019-07-30T17:00:00.000Z,26
20190730,18,21600,20830,88,2019-07-30T18:00:00.000Z,25.31
20190730,19,21550,20545,488,2019-07-30T19:00:00.000Z,24
20190730,20,21600,20535,725,2019-07-30T20:00:00.000Z,22.49
20190730,21,21950,20677,13,2019-07-30T21:00:00.000Z,21.38
20190730,22,21800,20466,500,2019-07-30T22:00:00.000Z,20.35
20190730,23,20300,19031,588,2019-07-30T23:00:00.000Z,20.19
20190730,24,18700,17530,175,2019-07-31T00:00:00.000Z,19.06
20190731,1,16250,16505,938,2019-07-31T01:00:00.000Z,18.25
20190731,2,15500,15891,188,2019-07-31T02:00:00.000Z,17.43
20190731,3,15150,15590,525,2019-07-31T03:00:00.000Z,16.85
20190731,4,15050,15506,788,2019-07-31T04:00:00.000Z,16.31
20190731,5,15050,15442,800,2019-07-31T05:00:00.000Z,16.34
20190731,6,15750,15464,550,2019-07-31T06:00:00.000Z,17.22
20190731,7,19300,17556,825,2019-07-31T07:00:00.000Z,18.39
20190731,8,21000,19632,463,2019-07-31T08:00:00.000Z,19.73
20190731,9,22050,20742,938,2019-07-31T09:00:00.000Z,21.1
20190731,10,22350,21286,875,2019-07-31T10:00:00.000Z,22.47
20190731,11,22550,21356,200,2019-07-31T11:00:00.000Z,23.69
20190731,12,22650,21777,313,2019-07-31T12:00:00.000Z,24.55
20190731,13,22800,21951,425,2019-07-31T13:00:00.000Z,25.19
20190731,14,22800,21818,963,2019-07-31T14:00:00.000Z,25.47
20190731,15,22500,21377,25,2019-07-31T15:00:00.000Z,25.04
20190731,16,22100,21252,550,2019-07-31T16:00:00.000Z,24.95
20190731,17,21750,20887,800,2019-07-31T17:00:00.000Z,24.59
20190731,18,21400,20431,663,2019-07-31T18:00:00.000Z,23.93
20190731,19,21350,20079,550,2019-07-31T19:00:00.000Z,22.68
20190731,20,21400,20218,188,2019-07-31T20:00:00.000Z,21.21
20190731,21,21750,20320,900,2019-07-31T21:00:00.000Z,20.22
20190731,22,21600,20135,875,2019-07-31T22:00:00.000Z,19.53
20190731,23,20100,18719,63,2019-07-31T23:00:00.000Z,19.14
20190731,24,18500,17278,488,2019-08-01T00:00:00.000Z,18.59
20190801,1,16650,16100,800,2019-08-01T01:00:00.000Z,17.79
20190801,2,15900,15509,888,2019-08-01T02:00:00.000Z,17.39
20190801,3,15550,15290,500,2019-08-01T03:00:00.000Z,16.77
20190801,4,15450,15214,413,2019-08-01T04:00:00.000Z,15.77
20190801,5,15350,15144,0,2019-08-01T05:00:00.000Z,15.39
20190801,6,16050,15195,400,2019-08-01T06:00:00.000Z,15.77
20190801,7,18900,17240,963,2019-08-01T07:00:00.000Z,16.6
20190801,8,20500,19234,375,2019-08-01T08:00:00.000Z,18.34
20190801,9,21550,20388,400,2019-08-01T09:00:00.000Z,20.25
20190801,10,21850,20927,575,2019-08-01T10:00:00.000Z,21.79
20190801,11,22050,21081,775,2019-08-01T11:00:00.000Z,22.69
20190801,12,22150,21485,500,2019-08-01T12:00:00.000Z,23.42
20190801,13,22300,21641,550,2019-08-01T13:00:00.000Z,23.53
20190801,14,22300,21563,175,2019-08-01T14:00:00.000Z,24.09
20190801,15,22000,21184,500,2019-08-01T15:00:00.000Z,24.11
20190801,16,21600,20892,588,2019-08-01T16:00:00.000Z,23.76
20190801,17,21250,20641,325,2019-08-01T17:00:00.000Z,22.94
20190801,18,20900,20320,975,2019-08-01T18:00:00.000Z,21.99
20190801,19,20750,20077,825,2019-08-01T19:00:00.000Z,20.71
20190801,20,20900,20126,925,2019-08-01T20:00:00.000Z,19.28
20190801,21,21150,20463,300,2019-08-01T21:00:00.000Z,17.5
20190801,22,21000,20174,850,2019-08-01T22:00:00.000Z,17.06
20190801,23,19500,18849,550,2019-08-01T23:00:00.000Z,15.72
20190801,24,17900,17403,325,2019-08-02T00:00:00.000Z,15.27
20190802,1,15650,16121,988,2019-08-02T01:00:00.000Z,14.87
20190802,2,14900,15529,275,2019-08-02T02:00:00.000Z,14.13
